Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD45,OUT046,1740.4500561160019
FDI22,OUT018,3180.1740619589787
FDT09,OUT013,2639.4575476205328
DRC24,OUT027,4487.273596887449
FDT39,OUT046,2234.4781730347104
FDX28,OUT045,2088.996049140726
FDA50,OUT018,2433.3433283630943
FDT33,OUT027,4487.273596887449
FDQ60,OUT049,1740.4500561160019
NCM19,OUT018,2433.3433283630943
FDF40,OUT046,2400.7006894382034
NCI30,OUT035,2680.2338161333955
FDK34,OUT049,2410.8952110264468
FDA38,OUT027,5192.505733347002
FDT02,OUT045,1775.1285102962227
FDC11,OUT017,2088.996049140726
FDD08,OUT046,1399.5213450943893
NCS29,OUT046,2400.7006894382034
DRI03,OUT010,670.1202947777384
FDK48,OUT035,1775.1285102962227
FDM52,OUT049,2237.3309340776354
FDP49,OUT035,1775.1285102962227
DRA24,OUT046,2234.4781730347104
NCJ43,OUT049,2237.3309340776354
FDE11,OUT045,2679.520928465894
FDP01,OUT049,2237.3309340776354
FDQ59,OUT018,2433.3433283630943
FDA43,OUT019,587.7341248749699
FDL14,OUT017,2679.520928465894
FDV50,OUT010,642.111168608742
FDT01,OUT027,5192.505733347002
NCC42,OUT035,2088.996049140726
FDO28,OUT046,1740.4500561160019
FDD32,OUT019,545.0128443446342
FDV45,OUT035,2681.308771975984
NCW17,OUT019,545.0128443446342
NCJ17,OUT027,3931.7640664152914
NCF18,OUT049,2237.3309340776354
FDP01,OUT045,2679.520928465894
FDH24,OUT045,2679.520928465894
FDI38,OUT027,5192.505733347002
FDX03,OUT035,1775.1285102962227
FDY28,OUT046,2400.7006894382034
FDN34,OUT018,2747.137812279751
FDJ02,OUT045,2679.520928465894
FDW40,OUT019,587.7341248749699
FDX03,OUT017,1775.1285102962227
FDE17,OUT027,4487.273596887449
FDT58,OUT046,2234.4781730347104
FDI38,OUT013,3509.121901013104
FDW22,OUT035,2680.2338161333955
FDS15,OUT027,3931.7640664152914
NCX06,OUT013,2961.81754427035
DRK47,OUT035,2680.2338161333955
FDC23,OUT027,4487.273596887449
FDM56,OUT010,642.111168608742
FDP21,OUT046,2234.4781730347104
FDP58,OUT046,2400.7006894382034
FDA27,OUT019,649.9129956959587
FDK41,OUT019,545.0128443446342
NCH42,OUT046,2400.7006894382034
FDG29,OUT045,1775.1285102962227
FDW15,OUT018,2747.137812279751
FDD28,OUT018,2191.127194498703
FDQ37,OUT049,2237.3309340776354
FDC23,OUT035,2681.308771975984
FDV13,OUT035,2088.996049140726
FDK33,OUT046,2400.7006894382034
FDO33,OUT013,2639.4575476205328
FDN21,OUT017,2679.520928465894
NCW06,OUT027,4487.273596887449
FDI38,OUT035,2680.2338161333955
FDC21,OUT027,3931.7640664152914
NCS05,OUT046,1740.4500561160019
NCN53,OUT049,1399.5213450943893
FDV40,OUT010,666.5706329934209
FDG60,OUT017,2680.2338161333955
NCY30,OUT027,4487.273596887449
FDM40,OUT045,2679.520928465894
NCO30,OUT046,2234.4781730347104
FDK10,OUT046,2234.4781730347104
FDM36,OUT045,2679.520928465894
FDN10,OUT013,2639.4575476205328
FDM46,OUT018,2433.3433283630943
FDX50,OUT049,1740.4500561160019
FDP33,OUT045,2680.2338161333955
FDO12,OUT045,2679.520928465894
FDC28,OUT013,2639.4575476205328
FDO31,OUT045,2088.996049140726
FDX45,OUT035,2681.308771975984
FDV21,OUT049,1740.4500561160019
FDH04,OUT049,1740.4500561160019
NCG54,OUT013,2961.81754427035
FDO13,OUT046,2234.4781730347104
FDA09,OUT027,4487.273596887449
FDC38,OUT017,2088.996049140726
NCO42,OUT046,2234.4781730347104
FDL45,OUT049,1740.4500561160019
NCK31,OUT013,2375.582718589748
FDM39,OUT017,2679.520928465894
FDC22,OUT010,670.1202947777384
FDF46,OUT046,1740.4500561160019
FDQ37,OUT045,2679.520928465894
FDH41,OUT010,757.9030920946007
FDQ04,OUT046,1399.5213450943893
NCQ02,OUT027,4487.273596887449
FDJ57,OUT027,4487.273596887449
NCE07,OUT049,2237.3309340776354
FDE56,OUT013,2375.582718589748
FDI20,OUT049,2410.8952110264468
FDK36,OUT018,2191.127194498703
FDP08,OUT027,4487.273596887449
FDF44,OUT017,2088.996049140726
NCU53,OUT017,2679.520928465894
FDF47,OUT035,2680.2338161333955
FDS55,OUT010,670.1202947777384
FDZ52,OUT010,642.111168608742
FDL04,OUT018,2433.3433283630943
NCM26,OUT035,2681.308771975984
FDX43,OUT049,2237.3309340776354
FDP52,OUT049,2410.8952110264468
DRK49,OUT045,1775.1285102962227
FDE38,OUT013,2961.81754427035
DRF13,OUT035,2681.308771975984
FDK41,OUT010,642.111168608742
FDJ04,OUT027,3931.7640664152914
FDZ44,OUT018,2433.3433283630943
FDS11,OUT013,3509.121901013104
FDA55,OUT049,2410.8952110264468
NCW53,OUT046,2234.4781730347104
FDB49,OUT027,3931.7640664152914
FDD23,OUT017,2679.520928465894
NCV42,OUT045,2088.996049140726
NCZ29,OUT018,2433.3433283630943
FDQ26,OUT013,2375.582718589748
FDV08,OUT017,1775.1285102962227
FDC53,OUT049,1740.4500561160019
FDV58,OUT010,670.1202947777384
NCP02,OUT019,564.1009287350441
DRI37,OUT045,1775.1285102962227
FDQ12,OUT049,2410.8952110264468
FDE33,OUT046,1740.4500561160019
FDX27,OUT045,2088.996049140726
FDM22,OUT017,1775.1285102962227
NCH30,OUT019,545.0128443446342
FDC04,OUT017,2680.2338161333955
FDO38,OUT046,1740.4500561160019
FDV52,OUT027,3931.7640664152914
FDB32,OUT013,2639.4575476205328
FDV43,OUT018,2191.127194498703
FDI24,OUT018,2747.137812279751
FDR40,OUT017,2088.996049140726
FDW02,OUT049,1740.4500561160019
FDE44,OUT049,1399.5213450943893
FDL38,OUT046,1740.4500561160019
NCT54,OUT010,642.111168608742
DRJ39,OUT010,757.9030920946007
FDW55,OUT049,2410.8952110264468
DRF13,OUT019,587.7341248749699
NCW17,OUT049,1740.4500561160019
FDP13,OUT035,1775.1285102962227
FDS08,OUT018,2747.137812279751
NCP17,OUT035,1775.1285102962227
NCO53,OUT035,2681.308771975984
FDH19,OUT045,2679.520928465894
FDJ04,OUT017,2088.996049140726
FDG10,OUT049,1399.5213450943893
FDA40,OUT010,642.111168608742
FDI53,OUT045,2679.520928465894
FDU09,OUT010,666.5706329934209
FDK60,OUT045,2088.996049140726
FDR43,OUT017,1775.1285102962227
FDW22,OUT017,2680.2338161333955
DRP47,OUT010,757.9030920946007
DRG48,OUT010,670.1202947777384
FDA14,OUT035,2681.308771975984
FDU49,OUT013,2639.4575476205328
FDK28,OUT045,2680.2338161333955
FDT19,OUT046,2234.4781730347104
NCQ42,OUT045,2088.996049140726
FDD03,OUT045,2680.2338161333955
NCM53,OUT013,2639.4575476205328
NCX53,OUT045,2679.520928465894
FDV14,OUT027,3931.7640664152914
NCZ54,OUT017,2679.520928465894
FDB39,OUT013,2375.582718589748
DRC24,OUT046,2234.4781730347104
FDY36,OUT013,2375.582718589748
FDN01,OUT035,2681.308771975984
DRH25,OUT046,1399.5213450943893
FDV08,OUT046,1399.5213450943893
NCP53,OUT049,2410.8952110264468
FDU52,OUT010,670.1202947777384
NCI42,OUT045,2680.2338161333955
FDZ14,OUT035,2088.996049140726
FDF11,OUT046,2400.7006894382034
FDQ13,OUT018,2433.3433283630943
FDO32,OUT010,666.5706329934209
DRJ37,OUT018,2747.137812279751
FDY43,OUT046,2234.4781730347104
NCT41,OUT017,2679.520928465894
NCV17,OUT045,2088.996049140726
FDM04,OUT027,3474.480656312158
DRB48,OUT018,2191.127194498703
FDM24,OUT013,2961.81754427035
FDT37,OUT049,2410.8952110264468
NCO05,OUT010,642.111168608742
FDL13,OUT046,2400.7006894382034
FDL15,OUT017,2679.520928465894
FDB11,OUT018,3180.1740619589787
FDL14,OUT019,587.7341248749699
FDY10,OUT019,545.0128443446342
FDJ40,OUT049,1740.4500561160019
NCW18,OUT046,2400.7006894382034
NCY06,OUT013,2639.4575476205328
DRE13,OUT018,2433.3433283630943
FDA26,OUT045,2680.2338161333955
NCE19,OUT010,666.5706329934209
FDE33,OUT035,2088.996049140726
DRL59,OUT027,3474.480656312158
FDY07,OUT046,1399.5213450943893
FDF57,OUT018,2747.137812279751
FDM58,OUT035,2088.996049140726
FDP26,OUT027,3931.7640664152914
FDY32,OUT046,2234.4781730347104
FDD51,OUT010,666.5706329934209
FDU22,OUT018,2433.3433283630943
FDZ49,OUT018,3180.1740619589787
NCI42,OUT017,2680.2338161333955
FDT04,OUT027,3474.480656312158
NCU41,OUT045,2679.520928465894
FDS56,OUT045,2680.2338161333955
NCN42,OUT017,2679.520928465894
FDK34,OUT046,2400.7006894382034
FDB03,OUT017,2680.2338161333955
DRJ25,OUT035,1775.1285102962227
FDT25,OUT027,3931.7640664152914
FDN20,OUT013,2961.81754427035
FDP09,OUT013,3509.121901013104
FDM20,OUT019,649.9129956959587
NCG55,OUT046,1740.4500561160019
NCP14,OUT045,2088.996049140726
NCH06,OUT046,2400.7006894382034
FDV52,OUT013,2639.4575476205328
NCL07,OUT035,1775.1285102962227
DRJ11,OUT027,4487.273596887449
DRO59,OUT013,2375.582718589748
FDW15,OUT010,670.1202947777384
NCQ30,OUT035,2088.996049140726
NCN54,OUT019,545.0128443446342
FDY01,OUT027,3931.7640664152914
FDX39,OUT035,2680.2338161333955
FDH53,OUT027,3931.7640664152914
FDA57,OUT035,1775.1285102962227
NCC07,OUT010,642.111168608742
FDU28,OUT013,2961.81754427035
FDK36,OUT010,666.5706329934209
FDR36,OUT018,2191.127194498703
NCQ17,OUT035,2681.308771975984
FDS28,OUT019,564.1009287350441
FDE08,OUT045,2679.520928465894
FDU22,OUT046,1740.4500561160019
FDG41,OUT045,2088.996049140726
FDO31,OUT010,642.111168608742
FDM21,OUT019,649.9129956959587
FDU40,OUT017,2679.520928465894
FDV36,OUT018,2433.3433283630943
FDT10,OUT027,3474.480656312158
FDX38,OUT045,1775.1285102962227
NCU30,OUT027,4487.273596887449
NCV06,OUT049,2237.3309340776354
FDT16,OUT035,2680.2338161333955
NCP41,OUT027,3931.7640664152914
FDZ56,OUT017,2679.520928465894
FDC22,OUT035,2681.308771975984
FDU10,OUT035,1775.1285102962227
FDS46,OUT045,2088.996049140726
FDO08,OUT049,2237.3309340776354
NCV42,OUT018,2433.3433283630943
FDP33,OUT035,2680.2338161333955
FDJ12,OUT046,2400.7006894382034
FDH04,OUT045,2088.996049140726
NCU54,OUT013,3509.121901013104
FDO36,OUT010,670.1202947777384
FDT37,OUT027,5192.505733347002
FDD14,OUT010,670.1202947777384
FDA16,OUT013,3509.121901013104
NCS42,OUT019,545.0128443446342
FDP10,OUT019,545.0128443446342
FDQ28,OUT049,2237.3309340776354
FDK57,OUT010,642.111168608742
FDK02,OUT013,2639.4575476205328
FDW47,OUT018,2433.3433283630943
NCC42,OUT018,2433.3433283630943
FDQ37,OUT018,2747.137812279751
FDL40,OUT046,1740.4500561160019
DRE13,OUT010,642.111168608742
FDQ34,OUT027,3931.7640664152914
NCB54,OUT046,1740.4500561160019
FDS48,OUT049,2237.3309340776354
FDO15,OUT045,1775.1285102962227
NCT30,OUT013,2375.582718589748
FDU49,OUT027,3931.7640664152914
FDE21,OUT046,1740.4500561160019
FDS49,OUT019,545.0128443446342
FDT38,OUT027,3931.7640664152914
FDZ01,OUT045,2088.996049140726
FDC41,OUT035,2088.996049140726
DRG13,OUT010,670.1202947777384
NCZ42,OUT018,3180.1740619589787
NCM07,OUT045,2088.996049140726
NCV17,OUT018,2433.3433283630943
DRK39,OUT035,2088.996049140726
FDS37,OUT018,2433.3433283630943
FDV12,OUT019,545.0128443446342
NCG19,OUT018,3180.1740619589787
FDS51,OUT013,2375.582718589748
NCO14,OUT046,1399.5213450943893
FDC38,OUT046,1740.4500561160019
FDN15,OUT046,2234.4781730347104
NCH42,OUT013,3509.121901013104
FDQ22,OUT046,1399.5213450943893
FDC05,OUT013,2961.81754427035
FDZ31,OUT013,2961.81754427035
DRJ23,OUT049,2237.3309340776354
FDC52,OUT035,2681.308771975984
DRD12,OUT010,642.111168608742
FDV55,OUT017,2679.520928465894
FDD32,OUT046,1740.4500561160019
FDR01,OUT049,2237.3309340776354
FDY08,OUT019,545.0128443446342
FDQ45,OUT045,2679.520928465894
DRN11,OUT027,4487.273596887449
NCS05,OUT018,2433.3433283630943
FDY32,OUT035,2681.308771975984
NCD31,OUT045,2679.520928465894
NCE06,OUT049,2237.3309340776354
NCP14,OUT046,1740.4500561160019
NCF18,OUT019,587.7341248749699
FDF14,OUT018,2747.137812279751
FDB22,OUT017,2679.520928465894
NCH54,OUT049,2237.3309340776354
FDU27,OUT035,1775.1285102962227
FDS58,OUT027,4487.273596887449
NCU29,OUT035,2681.308771975984
FDJ57,OUT013,2961.81754427035
FDL56,OUT049,1740.4500561160019
FDH60,OUT035,2681.308771975984
FDN24,OUT018,2191.127194498703
FDD02,OUT017,2088.996049140726
FDP15,OUT017,2680.2338161333955
FDB28,OUT027,4487.273596887449
DRC49,OUT045,2679.520928465894
NCG30,OUT018,2433.3433283630943
FDJ14,OUT049,1740.4500561160019
FDL52,OUT045,1775.1285102962227
NCG19,OUT027,5192.505733347002
NCN41,OUT035,2088.996049140726
FDW22,OUT013,3509.121901013104
FDI02,OUT013,2639.4575476205328
FDV51,OUT045,2679.520928465894
FDV48,OUT046,1740.4500561160019
NCL17,OUT019,587.7341248749699
FDP46,OUT045,2088.996049140726
FDU10,OUT045,1775.1285102962227
FDT37,OUT010,757.9030920946007
FDI27,OUT035,1775.1285102962227
FDN51,OUT046,2400.7006894382034
FDW07,OUT035,2088.996049140726
FDN45,OUT049,2410.8952110264468
DRN37,OUT027,4487.273596887449
DRF48,OUT049,2237.3309340776354
FDP38,OUT019,564.1009287350441
NCX18,OUT027,4487.273596887449
FDK45,OUT018,2433.3433283630943
FDZ37,OUT049,1740.4500561160019
FDS50,OUT018,3180.1740619589787
NCR54,OUT018,2747.137812279751
NCS17,OUT035,2088.996049140726
FDV31,OUT046,2234.4781730347104
DRE27,OUT017,2088.996049140726
FDN60,OUT013,2961.81754427035
FDK26,OUT013,2961.81754427035
FDX37,OUT018,2433.3433283630943
FDW31,OUT046,2234.4781730347104
FDX26,OUT018,2747.137812279751
DRL49,OUT019,587.7341248749699
FDU49,OUT017,2088.996049140726
FDY58,OUT046,2400.7006894382034
FDN03,OUT045,2680.2338161333955
NCV06,OUT010,670.1202947777384
FDH53,OUT045,2088.996049140726
FDG31,OUT018,2191.127194498703
NCC06,OUT045,2088.996049140726
FDS13,OUT049,2410.8952110264468
FDP16,OUT035,2680.2338161333955
FDA35,OUT013,2639.4575476205328
DRP47,OUT018,3180.1740619589787
FDY28,OUT010,757.9030920946007
FDY20,OUT035,2088.996049140726
NCH30,OUT017,2088.996049140726
NCR29,OUT019,564.1009287350441
NCP05,OUT013,2961.81754427035
NCF30,OUT019,545.0128443446342
FDA08,OUT035,2681.308771975984
FDN51,OUT027,5192.505733347002
FDH12,OUT046,1740.4500561160019
FDY39,OUT017,2679.520928465894
NCO53,OUT045,2679.520928465894
FDB40,OUT046,2234.4781730347104
FDH02,OUT049,1740.4500561160019
FDY11,OUT027,3474.480656312158
FDQ09,OUT019,545.0128443446342
FDP16,OUT013,3509.121901013104
NCF55,OUT018,2191.127194498703
FDY09,OUT027,4487.273596887449
FDY39,OUT045,2679.520928465894
NCU53,OUT049,2237.3309340776354
NCT41,OUT049,2237.3309340776354
FDJ45,OUT046,1399.5213450943893
FDR28,OUT013,2961.81754427035
FDN08,OUT013,2639.4575476205328
FDJ07,OUT049,1740.4500561160019
FDZ09,OUT027,4487.273596887449
FDQ14,OUT017,2679.520928465894
FDY12,OUT027,3474.480656312158
FDK57,OUT046,1740.4500561160019
FDD20,OUT049,1740.4500561160019
FDS36,OUT018,2433.3433283630943
FDI40,OUT049,1740.4500561160019
FDJ40,OUT045,2088.996049140726
FDE08,OUT013,2961.81754427035
DRK01,OUT013,2639.4575476205328
FDC58,OUT049,1399.5213450943893
FDE50,OUT046,2234.4781730347104
FDX48,OUT035,2681.308771975984
DRM35,OUT018,2747.137812279751
FDG41,OUT013,2639.4575476205328
FDB52,OUT046,2400.7006894382034
FDV19,OUT045,2679.520928465894
DRG48,OUT017,2679.520928465894
FDI26,OUT013,2961.81754427035
FDU11,OUT019,545.0128443446342
FDF59,OUT019,545.0128443446342
FDR07,OUT049,1740.4500561160019
NCE06,OUT017,2679.520928465894
FDE10,OUT046,1740.4500561160019
NCO55,OUT046,1740.4500561160019
FDZ13,OUT013,2375.582718589748
FDT50,OUT017,2088.996049140726
FDH12,OUT010,642.111168608742
FDD21,OUT045,2088.996049140726
NCM05,OUT013,3509.121901013104
FDK04,OUT013,2375.582718589748
FDN33,OUT017,2088.996049140726
NCM18,OUT010,666.5706329934209
DRC25,OUT049,1740.4500561160019
FDT47,OUT017,2088.996049140726
FDD45,OUT027,3931.7640664152914
NCD07,OUT018,2433.3433283630943
NCY54,OUT010,670.1202947777384
FDL12,OUT049,1399.5213450943893
FDL02,OUT017,2088.996049140726
FDC60,OUT035,2088.996049140726
FDR37,OUT017,2679.520928465894
FDY16,OUT017,2679.520928465894
FDU26,OUT045,2088.996049140726
FDN24,OUT013,2375.582718589748
FDH44,OUT013,2961.81754427035
FDE23,OUT010,666.5706329934209
FDW60,OUT017,2679.520928465894
FDQ55,OUT049,1740.4500561160019
FDV32,OUT027,3474.480656312158
FDV03,OUT010,670.1202947777384
FDY14,OUT010,757.9030920946007
NCL55,OUT027,5192.505733347002
DRF25,OUT017,1775.1285102962227
FDX03,OUT046,1399.5213450943893
FDF40,OUT045,2680.2338161333955
FDX24,OUT010,642.111168608742
FDA25,OUT049,1740.4500561160019
FDH21,OUT018,2747.137812279751
FDB47,OUT010,757.9030920946007
FDT34,OUT019,545.0128443446342
FDS39,OUT010,670.1202947777384
NCU05,OUT046,1740.4500561160019
FDE02,OUT049,1740.4500561160019
FDL25,OUT035,2088.996049140726
FDC50,OUT049,1740.4500561160019
FDZ32,OUT049,1740.4500561160019
FDV14,OUT045,2088.996049140726
FDR07,OUT045,2088.996049140726
FDB26,OUT049,1399.5213450943893
NCR50,OUT045,2679.520928465894
FDP01,OUT018,2747.137812279751
FDH57,OUT045,2088.996049140726
FDM60,OUT027,3474.480656312158
FDA45,OUT017,2679.520928465894
FDU55,OUT017,2680.2338161333955
FDH40,OUT035,2088.996049140726
FDG40,OUT019,564.1009287350441
FDT12,OUT049,2410.8952110264468
DRL59,OUT045,1775.1285102962227
FDT47,OUT018,2433.3433283630943
FDI60,OUT017,1775.1285102962227
DRF51,OUT027,3474.480656312158
NCK31,OUT049,1399.5213450943893
FDB08,OUT045,2679.520928465894
FDM44,OUT035,2088.996049140726
FDD46,OUT018,2747.137812279751
FDR27,OUT019,545.0128443446342
FDV56,OUT010,642.111168608742
FDM02,OUT049,1740.4500561160019
FDU45,OUT018,2433.3433283630943
FDZ10,OUT017,2088.996049140726
NCK31,OUT010,666.5706329934209
FDR27,OUT035,2088.996049140726
FDF33,OUT013,2639.4575476205328
FDJ36,OUT046,1740.4500561160019
FDP33,OUT049,2410.8952110264468
FDG17,OUT046,2400.7006894382034
FDG47,OUT027,5192.505733347002
NCW29,OUT046,1740.4500561160019
DRH59,OUT017,1775.1285102962227
FDR32,OUT017,2680.2338161333955
FDP48,OUT035,2681.308771975984
FDG17,OUT035,2680.2338161333955
DRJ59,OUT017,1775.1285102962227
FDY48,OUT027,3931.7640664152914
FDB02,OUT046,2234.4781730347104
FDN10,OUT019,545.0128443446342
NCD55,OUT035,1775.1285102962227
FDX34,OUT013,2639.4575476205328
FDZ38,OUT045,2679.520928465894
DRF37,OUT049,2410.8952110264468
DRL47,OUT019,545.0128443446342
FDL27,OUT035,1775.1285102962227
NCP53,OUT035,2680.2338161333955
FDT03,OUT019,587.7341248749699
FDJ28,OUT035,2681.308771975984
FDF40,OUT018,3180.1740619589787
FDA32,OUT035,2680.2338161333955
NCP02,OUT017,1775.1285102962227
FDZ31,OUT045,2679.520928465894
NCQ29,OUT013,3509.121901013104
FDP57,OUT010,642.111168608742
FDL32,OUT027,3931.7640664152914
DRB01,OUT035,2681.308771975984
FDJ40,OUT046,1740.4500561160019
FDO24,OUT018,2747.137812279751
FDO11,OUT018,3180.1740619589787
FDA56,OUT035,2088.996049140726
FDF02,OUT045,2088.996049140726
FDA10,OUT013,2639.4575476205328
NCI55,OUT017,2088.996049140726
FDZ40,OUT010,666.5706329934209
FDV08,OUT049,1399.5213450943893
FDN48,OUT013,2639.4575476205328
FDU57,OUT017,2679.520928465894
DRF49,OUT013,2639.4575476205328
FDS02,OUT035,2681.308771975984
FDS43,OUT046,2234.4781730347104
FDT16,OUT013,3509.121901013104
FDX19,OUT027,5192.505733347002
FDK15,OUT046,1740.4500561160019
DRA12,OUT049,2237.3309340776354
FDY35,OUT017,1775.1285102962227
NCU42,OUT013,2961.81754427035
FDD26,OUT013,2961.81754427035
FDR11,OUT018,2747.137812279751
NCP53,OUT045,2680.2338161333955
FDP34,OUT045,2679.520928465894
NCV41,OUT019,545.0128443446342
FDN20,OUT018,2747.137812279751
FDZ16,OUT018,2747.137812279751
FDZ28,OUT049,1740.4500561160019
NCL55,OUT013,3509.121901013104
NCJ17,OUT046,1740.4500561160019
FDT37,OUT046,2400.7006894382034
FDV51,OUT049,2237.3309340776354
FDZ28,OUT035,2088.996049140726
FDN27,OUT013,2639.4575476205328
FDS14,OUT019,587.7341248749699
FDZ58,OUT045,2088.996049140726
FDD46,OUT046,2234.4781730347104
FDJ03,OUT035,1775.1285102962227
FDU03,OUT010,670.1202947777384
FDA33,OUT027,4487.273596887449
NCW53,OUT035,2681.308771975984
NCC55,OUT017,1775.1285102962227
FDP52,OUT019,649.9129956959587
FDE39,OUT049,1740.4500561160019
FDB44,OUT035,2680.2338161333955
FDG59,OUT013,2375.582718589748
FDI05,OUT013,2375.582718589748
FDF59,OUT045,2088.996049140726
FDM39,OUT019,587.7341248749699
FDB14,OUT013,2639.4575476205328
NCS05,OUT019,545.0128443446342
DRJ35,OUT045,1775.1285102962227
FDO31,OUT019,545.0128443446342
FDA31,OUT046,2234.4781730347104
FDX40,OUT049,1399.5213450943893
FDW56,OUT045,2679.520928465894
FDH09,OUT018,2191.127194498703
FDA52,OUT019,587.7341248749699
FDF20,OUT019,587.7341248749699
FDE40,OUT046,1399.5213450943893
NCU17,OUT046,1740.4500561160019
NCP14,OUT035,2088.996049140726
FDN25,OUT027,3474.480656312158
FDU39,OUT049,1399.5213450943893
NCM05,OUT017,2680.2338161333955
FDU07,OUT017,2679.520928465894
FDF28,OUT049,1740.4500561160019
FDR57,OUT049,2237.3309340776354
FDJ33,OUT013,2639.4575476205328
DRH23,OUT035,1775.1285102962227
FDQ52,OUT046,2400.7006894382034
DRK13,OUT035,2681.308771975984
FDP09,OUT046,2400.7006894382034
FDR08,OUT027,3931.7640664152914
FDV50,OUT045,2088.996049140726
FDT13,OUT049,2237.3309340776354
FDJ27,OUT027,3931.7640664152914
FDH21,OUT046,2234.4781730347104
FDW14,OUT027,3931.7640664152914
FDL52,OUT049,1399.5213450943893
FDW28,OUT017,2679.520928465894
FDL40,OUT049,1740.4500561160019
FDE24,OUT046,2234.4781730347104
FDX35,OUT049,2410.8952110264468
FDP46,OUT017,2088.996049140726
FDX56,OUT045,2680.2338161333955
FDQ45,OUT049,2237.3309340776354
FDK50,OUT027,4487.273596887449
FDY26,OUT045,2680.2338161333955
FDQ09,OUT017,2088.996049140726
FDN39,OUT049,2237.3309340776354
FDP13,OUT017,1775.1285102962227
FDR51,OUT013,2961.81754427035
FDZ49,OUT010,757.9030920946007
FDL28,OUT018,3180.1740619589787
FDZ10,OUT035,2088.996049140726
FDK38,OUT013,2961.81754427035
DRL49,OUT027,4487.273596887449
FDR15,OUT013,2961.81754427035
FDQ24,OUT035,2680.2338161333955
FDD56,OUT013,2961.81754427035
NCR42,OUT046,1399.5213450943893
FDH52,OUT045,1775.1285102962227
FDH57,OUT019,545.0128443446342
FDR15,OUT010,670.1202947777384
FDJ34,OUT035,2088.996049140726
FDW37,OUT035,2088.996049140726
FDQ23,OUT018,2433.3433283630943
FDP34,OUT013,2961.81754427035
FDE04,OUT027,4487.273596887449
FDC48,OUT045,2088.996049140726
FDA47,OUT019,587.7341248749699
FDI35,OUT018,2747.137812279751
NCV05,OUT013,2961.81754427035
FDR28,OUT045,2679.520928465894
FDH31,OUT017,2088.996049140726
FDP59,OUT019,545.0128443446342
FDS19,OUT018,2433.3433283630943
FDM60,OUT045,1775.1285102962227
FDJ44,OUT018,2747.137812279751
DRH51,OUT017,2088.996049140726
DRC25,OUT017,2088.996049140726
DRE25,OUT013,2639.4575476205328
NCX05,OUT049,1740.4500561160019
FDR11,OUT017,2679.520928465894
DRP47,OUT045,2680.2338161333955
DRC49,OUT019,587.7341248749699
FDQ47,OUT027,3474.480656312158
FDL20,OUT013,2639.4575476205328
FDM34,OUT035,2088.996049140726
NCN55,OUT013,3509.121901013104
FDD41,OUT035,2088.996049140726
FDE52,OUT049,1740.4500561160019
NCT18,OUT019,587.7341248749699
FDJ32,OUT018,2191.127194498703
FDE16,OUT046,2400.7006894382034
FDZ09,OUT045,2679.520928465894
DRZ11,OUT046,1740.4500561160019
FDK41,OUT049,1740.4500561160019
FDE56,OUT049,1399.5213450943893
FDH34,OUT013,2961.81754427035
DRI49,OUT013,2639.4575476205328
DRI59,OUT046,2400.7006894382034
DRC36,OUT049,2237.3309340776354
FDS15,OUT019,545.0128443446342
FDI07,OUT018,2747.137812279751
FDZ15,OUT018,2433.3433283630943
NCX41,OUT027,5192.505733347002
NCO29,OUT019,587.7341248749699
FDF57,OUT013,2961.81754427035
FDI33,OUT035,2088.996049140726
DRJ47,OUT049,2237.3309340776354
FDB34,OUT046,1740.4500561160019
FDY22,OUT027,4487.273596887449
DRL11,OUT017,2679.520928465894
FDY46,OUT035,2681.308771975984
FDG17,OUT013,3509.121901013104
FDE52,OUT018,2433.3433283630943
DRP47,OUT027,5192.505733347002
FDO01,OUT010,642.111168608742
FDL09,OUT046,2234.4781730347104
FDR57,OUT013,2961.81754427035
DRD37,OUT035,1775.1285102962227
FDQ36,OUT027,3474.480656312158
FDL33,OUT049,2237.3309340776354
FDL48,OUT045,1775.1285102962227
FDL28,OUT049,2410.8952110264468
NCN29,OUT046,1399.5213450943893
FDO13,OUT035,2681.308771975984
FDB38,OUT045,2679.520928465894
FDI36,OUT035,2681.308771975984
FDI58,OUT035,2088.996049140726
FDH22,OUT018,2433.3433283630943
FDQ27,OUT013,2639.4575476205328
FDT33,OUT046,2234.4781730347104
FDC56,OUT045,2088.996049140726
FDF14,OUT046,2234.4781730347104
FDQ39,OUT017,2679.520928465894
NCM43,OUT017,2679.520928465894
FDS46,OUT035,2088.996049140726
FDI22,OUT049,2410.8952110264468
NCE43,OUT045,2679.520928465894
FDZ36,OUT010,670.1202947777384
FDR13,OUT019,545.0128443446342
FDP46,OUT018,2433.3433283630943
FDW56,OUT019,587.7341248749699
FDB40,OUT017,2679.520928465894
FDM28,OUT018,2747.137812279751
FDV49,OUT013,3509.121901013104
NCS53,OUT018,2747.137812279751
FDO03,OUT049,2410.8952110264468
FDT15,OUT035,2681.308771975984
FDD33,OUT049,2410.8952110264468
FDX13,OUT017,2680.2338161333955
FDH60,OUT013,2961.81754427035
DRH51,OUT046,1740.4500561160019
NCL07,OUT049,1399.5213450943893
FDW51,OUT045,2680.2338161333955
FDF21,OUT019,587.7341248749699
FDH26,OUT019,587.7341248749699
FDJ03,OUT049,1399.5213450943893
FDU35,OUT017,2088.996049140726
DRL01,OUT018,3180.1740619589787
FDE59,OUT045,1775.1285102962227
